dname,label
solucionesintegralesendesa.com,0
649107-deu-gast-kenntnis-validierung.vorkehrung-sicherheitssystem.cf,1
pulsarsp.pl,0
grigo.mystagingwebsite.com,1
connectsecureauth.000webhostapp.com,1
mckenziesfoods.com.au,0
wf-virginia.site,1
tragsa.es,0
atualizar-cliente.ml,1
mover.az,0
pastaline.it,0
receivepayments-interac.com,1
lnx.esperienzaz.com,1
refundxcode.bid,1
heartlandcheckview.com,0
normalfood.ir,1
deaconandbeans.com,1
kesslerroad.xyz,1
idmsa.gsx.recoverappkey12k0449r02f3402p339j00k903.driv-tv.com,1
tcgxwqqxglaekpiyqkyybrgxzm-dot-gleowayel400503.uc.r.appspot.com,1
worldgn.com,0
brancoflorist.com,0
broomeandgreene.myshopify.com,0
tshirt.ca,0
gofordigitalindia.com,0
thecluoea.co,1
lynettegro.club,1
hangibolum.com,1
editeddsdflogin.usa.cc,1
iverify-payee.com,1
newadobes.com,1
chinatraveldepot.com,0
osmantraining.com,1
consulta.acessoinativo.com,1
firstcitizenscom.info,1
knuckledraggin.com,0
intinvestor.com,0
tpnm.info,1
freeeeee1.gq,1
brsantandervangohbr.com,1
derki.com,0
smartj.com,0
ferris.edu,0
faculdadesaoluiz.edu.br,1
vulcanmaterials.com,0
worldxxx.com,0
paypal.co.uk.6a87.pw,1
doorsprinthouse.com,1
portaltransaccionalclavedinamicaporseguridadbancaria.burrow.io,1
fretefacil.com,0
timela.com.au,1
luminousweb.com.br,1
coffeemakers.de,0
americanas-com-br-eletroeletronicos-desconto.cuccfree.com,1
dbokphvuyinwfbttthbzgtorix-dot-gleowayel400503.uc.r.appspot.com,1
gobatumi.com,0
daydreamphotography.com.au,1
reallacharite.com,1
temperaturerdc.com,1
teamable.com,0
mirsofta.ru,0
elementfurniture.in,1
laidhub.com,0
mail.hs-notiefsec.com,1
vcpkg.readthedocs.io,0
nicepirates.ru,0
therenez.co,1
nokey-display.business,1
guapdad4000.com,0
koleksisuratlengkap.blogspot.com,0
neckarodenwaldkreis.de,0
taekwondotdf.com.ar,1
makatidiamond.com,0
neoscan.io,0
italy-amazon-sicurezza.vbasc.com,1
howdovaccinescauseautism.com,0
ruyo.net,0
promotionrevizion939.weebly.com,0
contramagazin.com,0
hustlepress.co.jp,0
account.microsoft.login.secure.verification.online.001.027.039.sindibae.cl,1
medigrsvjof.altervista.org,1
tomparkinsomgeneretaeaccescodegrenteforthebilingrenewincrew.tomhwoodparkunik.com,1
sagawaexp.co.jp,0
votos-u.webcindario.com,1
ourplaceworldheritage.com,0
capital.lv,0
lincswildlife.com,0
fcoxzinc.nn.r.appspot.com,1
kdexim.com,1
jsmedia.com.tw,1
bankwf.review,1
twojeminispa.pl,0
servives.safeti.specialis-reponces.com,1
talented105-writer.xyz,1
cdfvorlzyvztnrbqbkyzlrnbsk-dot-gleowayel400503.uc.r.appspot.com,1
yucatan.gob.mx,0
foodstylers.com,0
freshprep.ca,0
pickupthefork.com,0
qcoexxltglpblnwixgfaqvfvee-dot-gleowayel400503.uc.r.appspot.com,1
ifcursos.com.br,0
pornolder.com,0
napalitours.com,0
htbjisgumsxwlvfkoqybtgcudr-dot-gloff849483.uk.r.appspot.com,1
termiks05.000webhostapp.com,1
lelong.000webhostapp.com,1
uoguelphcamy.sharepoint.com,0
thermabuild.ie,1
homeschoolpreschool.net,0
vsadu.ru,0
afpa.fr,0
jefferywi.info,1
tecnoplaza.com.mx,0
fileninja.net,0
1710coffee.com,1
hfacbook.000webhostapp.com,1
imagepeoples.com,1
beavohroot.com,1
ellenproffitjutoi.org,1
listatorneira.info,0
uniservi.org.pk,1
premiumbr.top,1
5okgx6mdmcpxlpigapti.littlematchagirl.com.au,1
richfieldchurch.ca,0
mcallen.org,0
efuikafjeufw.businessrulesanalysis.com,1
thegreatlike098774.000webhostapp.com,1
particuliers.gouv.bossezv9.beget.tech,1
slyfrance.com,0
ef.com.vn,0
verhalenplasticsurgery.com,0
kumarakom.com,0
medizinertest.de,0
undergroundhiphop.com,0
nga.net.au,0
dunmunntyd.net,1
baluis.gq,1
vipsecure-protect.000webhostapp.com,1
rcenea-solaire.com,1
ramkrishnashastri.com,1
kaplanlawpractice.com,1
cosjp.mywhvsjv.top,1
app.ksent.net,1
free-leurs.com,1
konsultacija.lv,1
facebookplus.net,1
pablobenmaman.com,1
496362-deutschland-nutzung-sicher-benutzer.vorkehrung-sicherheitssystem.cf,1
a0197915.xsph.ru,1
flavy.fastcomet.site,1
namebook.club,0
xmu.edu.cn,0
rivercruise.com.sg,0
servicesupprt.tk,1
r13.57.ersbio.co.za,1
kurumsalcicekcisitesi.com,1
transkom93.com,1
nordicdev.com,1
loginaccount.web-vip.com,1
portal.amr.pt,1
instantauthorityexperts.com,1
totalforte.com.br,1
kermitbuck.com,1
yourspageupdate.cf,1
kopkadmitrov.ru,1
kabacinska.pl,1
defygravity.co.uk,0
creative-ex.ru,1
modelbajuterbaru2018.net,0
promkod.ru,0
mynewplanproject.com,1
windows81pro.blogspot.com,0
opiopiopi.000webhostapp.com,1
online.myca.logon.us.action.support.services.index.htm.docs.cylinderliners.co.in,1
thehollywoodunlocked.com,0
sragpl7u1o.pnbqhiloi5.madpendesign.com.au,1
vuceejzmpeuvabayngqvbedfew-dot-gleowayel400503.uc.r.appspot.com,1
narzissmusbindungsangst.de,0
deineperfektebewerbung.de,0
ssl.amazon-id-15982.de-customercenter-verifikation.info,1
stlouislightinggroup.com,0
icloud-apple-id-security-information-restore-onlineprocess.legalindonesia.com,1
wikitropes.ru,0
flylordsmag.com,0
ipadporn.com,0
aporot.dk,0
decron.com,0
secure-intl-2173shdajkh123129hsa.com,1
procedimention.lilianeferreira.com.br,1
thorasakhee.com,1
osmoaqua.cl,0
g3i9prnb.myutilitydomain.com,1
goleastw-online.com,1
cupom-meucooktop.com,1
medosmotr74.ru,0
alonsoformula.com,0
over50altop.it,0
meribatsuno.gq,1
system2018.at.ua,1
academicplc.panyapiwat.ac.th,1
mrlove.com,0
smileswab.joomla.com,1
sosteachers.co,1
adventistdating.com,0
skilful-courage-283714.nw.r.appspot.com,1
royalapparels.com,1
grupwhatsappbokepterhott20.wa-memex.ml,1
renewableenergyinvestments.co.uk,1
banglarbarta.info,0
arimbyra.no,0
recover77676111.000webhostapp.com,1
chalcographic-mover.000webhostapp.com,1
al-hilal.com.pk,1
hitbtc.biz,1
civico1845.com,0
commercialtype.com,0
grapestreet.forumotion.com,0
canalsidesweater.com,1
nottinghillhotel.com.au,0
filepdfl.info,1
providermn.com,1
motomoto.kiev.ua,0
bbntimes.com,0
subacute-terminatio.000webhostapp.com,1
noksapyoungm.com,1
firstcitizensuus.org,1
geekworldradio.com,0
upgrowth.in,0
opencircles.nl,0
oriontrustcyprus.com,1
solelyfun.com,1
chasecreditcard.loginm.net,1
casinodemendoza.com.ar,1
vciqqohqewihpslsclxasbjegx-dot-gleowayel400503.uc.r.appspot.com,1
hhhc2occ.apps.lair.io,1
wfbank.agency,1
samething.cf,1
ixrtkimkojiakuxqzqrwbhxupl-dot-gloff849483.uk.r.appspot.com,1
dsdgroup.ae,0
deitydress.com,1
halkbank-80yil-kampanya.com,1
ggpc.cz,0
trendingnews.co.in,0
playhookey.com,0
evemuriel.com,0
iphonest.top,1
battlebunnies.blogspot.com,0
soundocean.co.kr,0
scotia1-verifications.com,1
komunitaslovebird.com,1
wellmark.ml,1
xvideoscaseiras.com,0
serv.bangsri.web.id,1
barrainformativa.com,1
toocooltech.shop,0
istanbulkart.istanbul,0
verification-inc-pay.com,1
savoir-vivre.etiquette.by,1
advancedcomposites.co,0
lcloud-supreme-xclutch-gear-gaming.com,1
kansasoutdoorsman.com,1
myetherwalles.com,1
portailorange9.godaddysites.com,1
mukundaraghavendra.org,1
mnyetnherwailet.com,1
herdental.ro,1
serhatsaglam.com.tr,0
ramanatravels.com,0
evgezmesi.com,0
online.secure.signin.usawf.download,1
bhfhdministre.com,1
asd.yaminahmad.com,1
usaa.com-inet-truememberent-iscaddetour-savings.gtimarketing.co.za,1
pmdforum.ru,0
ishtarcompany.com,0
support-investigation-paypal.com,1
jemjournal.com,0
quickstartmember.com,0
office.com.authentocate.argamode.id,1
societymix.com,1
sangheralimited.com,1
nivanspromoters.com,1
edfrimmel.com,1
mindalytics.usa.cc,1
americanebox.com,0
xxlqcoaswlbyfinqipbjwyxtwy-dot-gleowayel400503.uc.r.appspot.com,1
document.damnashcollege.edu.bd,1
hearthstone.cz,0
count-clicks.com,1
xn--mercadobtcon-zfbd.com,1
gamepitstop.ru,0
infoneedle.ru,0
caernoeslasentenciafinal.com,1
service-limited-account.net,1
itunesconnect.apple.com-webobjects-itunesconnect.woa.archiefvernietigen.nu,1
ayo.com.au,0
bluehatseo.com,0
rsli.com,0
tman.insec.org.np,1
otekoff.ru,0
zjchuyu.com,0
thedoctorweighsin.com,0
linuxcambodia.com,1
vanessbn.beget.tech,1
findmyiphone-locate.online,1
universitydirect.com,0
bookstruck.in,0
blockchaini.net,1
woodwindowspittsburgh.com,1
hvgfxbzomcythpcizdqpxrpwew-dot-gleowayel400503.uc.r.appspot.com,1
vilafils.com,1
stellar-dolphin.org,1
dtaward.com,0
welsfrg0mal.artbysoares.com,1
jualsabunberas.com,1
yikqnvrqkgozcivhojknaxwxtu-dot-gloff849483.uk.r.appspot.com,1
rentascoot.net,1
charlesriverapparel.com,0
frandoumanusses.com,1
update-ldentify.gdn,1
madwotbmod.wordpress.com,0
cibbureau.in,0
vdvs.ru,0
urokiakvareli.ru,0
webmartnepal.com,1
nathanhoad.net,0
jolvera.biz,0
novobanco.es,0
liassic-doorknobs.000webhostapp.com,1
mikhimshaissayd.blogspot.fr,1
myecomclub.com,0
shewontknow.com,0
microsoftlive.000webhostapp.com,1
sweinsteiger.nl,1
niingpu.com,1
aoyoso.me,0
diabetestyp1.at,0
orsispharma.com,1
gmmcoindia.com,0
mnautuk.com,0
kwiktag.com,0
bninorthumbria.com,0
appnosticworx.com,0
icloudsegurity.com,1
syg.com.au,1
kzhhyzdmxtotkgdnyszwfndbge-dot-gleowayel400503.uc.r.appspot.com,1
ultimatejuice.co.uk,0
openback.com,0
signin.eby.de.ue5grcjsmogpzlj.civpro.co.za,1
locbtkwhvhvoprffxclvdyqqjb-dot-gleowayel400503.uc.r.appspot.com,1
internettensubem-denizbank.com,1
personal-clbc.com,1
ntpkhaiozzzxxmixixeedtenrc-dot-gleowayel400503.uc.r.appspot.com,1
texacon-verify-547fcd.bitballoon.com,1
clicmusique.com,0
cazoludreyditlubet.info,1
mcr-consulting.co.uk,1
bawdshaky.com,1
qyaedqndhzeaixrfeqjfwfkalt-dot-gleowayel400503.uc.r.appspot.com,1
tdmouri.swz.biz,1
ilovetolearn.ru,0
distribuidoraserrana.com,1
norditrade.com,1
assetalive.com,0
recovery00442018.000webhostapp.com,1
aw.bratimir.cpanel.in.rs,1
cbeyondhealth.co,0
unifrog.org,0
jeankog0.beget.tech,1
grup-budi01gaming.ikwb.com,1
pohjarannik.ee,0
ibarra.gob.ec,0
myfootball.com.au,0
cusplacemnt.net,1
rxoeeqledxuzzb1rz16m.maherstcottage.com.au,1
chysm.co.kr,0
newbalance.ro,0
autoserveisesrovires.cat,1
rosreestry.ru,0
wearetomorrow.co.uk,1
nobleprog.pl,0
xvideod03.com,1
mapricontabilidade.com.br,1
sejabemvindoaofuturo.com,1
tacolibre.pl,1
bde1wtzxfho2d9krz0ar.viomil.ro,1
nssf.or.ke,0
user64597348723934.el.r.appspot.com,1
leadalert.uk,1
providianmedical.com,0
sejamaivoce.com,1
optistore.net,0
dreamskytv.top,0
simpleitk.readthedocs.io,0
justice.tas.gov.au,0
thiiiioo.cf,1
splstc.com,0
poeurthkflutzee.krakraas.beget.tech,1
paypal.com.verif-case-id-2220-7773-6664-5145.com,1
vttae.fr,0
comorilecondeiului.wordpress.com,0
comptoirdesvins.be,0
arp.nl,0
thewhitedream.com,0
thegarbagerun.com,0
mynotary.fr,0
facebook-user-signin.com,1
giagalleria.com,1
mautic.eto-cms.ru,1
spartantool.us,1
liquidaparaguai.com.br,0
jpmorgan-chase.ml,1
suttonsurveyors.com.au,1
smmknight.org,1
asmi74.ru,1
giftzone.co.in,0
my3-accountpayment.com,1
matchingdatings.com,1
homestars.com,0
goodchoicecleaningservices.com,0
frontierenaturalmeats.com,0
40cheragh.org,0
support-your-ppl-team.com,1
trocafigurinhas.com,0
monsieuradz.zapto.org,1
freemo0n.beget.tech,1
repmaeist.usa.cc,1
mangtayxanh.net,1
somemutableh.com,1
nalkreyzes-shop.com,1
shivam32class.000webhostapp.com,1
su-cuenta-apple.com,1
wepay.in.th,0
boycottamway.com,0
dezclark.com,1
hcxaqqhqcwtokulpdmyuxgjhyv-dot-gleowayel400503.uc.r.appspot.com,1
templarscrusade.com,0
yksuwxkymghcopvmxhiowgydjy-dot-gloff849483.uk.r.appspot.com,1
ensofuniforme.com.br,0
vneshkoly.com.ua,0
chinabidding.org.cn,0
cznews.info,0
yukokusamurai.com,0
emedianetwork.net,0
charhasad.com,1
idea-logowanie.live,1
leekduck.com,0
ciccc.goeoffice.com,1
mirchandaniskitchen.com,1
boxonthenile.tumblr.com,0
therock.net.nz,0
weathercal.com,1
safemessaging.org,1
agtdszqnhlgzyzjgstvxtuhzzk-dot-gleowayel400503.uc.r.appspot.com,1
fleetster.de,0
1form.com,0
fargesportfolio.com,0
dugqouxrljrgwkbjihjsqlxmyz-dot-gloff849483.uk.r.appspot.com,1
toonaroona.com,1
facebook-bella-fati.serverlux.me,1
adahtklvdosadtwcuwvybodipi-dot-gleowayel400503.uc.r.appspot.com,1
elitanaroda.cz,0
danashultzs.ru,1
batkivskahata.com,1
myturbotax.intuit.comturbotax.radionovasc.com.br,1
teplota.guru,0
marylandagriculture.info,0
nv-1acc.online,1
temox.com,0
baingrants.com,1
bitclassic.co.za,1
dboyairlines.com,1
topvidos.space,0
israelpalestinenews.org,0
icloud-gecoisr.com,1
uncorkyourdork.com,0
wowtv.co.kr,0
pacific-formula-278007.du.r.appspot.com,1
delcampe.com,0
myetherwallet-nobs.space,1
theglasscastle.co.in,1
eglobaltech.info,1
parcelapp.net,0
logindhelp.com,1
edbank.sd,0
clients-espacesoff.com,1
ama.daten-ueberpruefungsservice.net,1
loltrain.net,0
smsweb.co.za,0
lawtheses.com,0
setdealgo.com,1
codepad.co,0
servicib.beget.tech,1
viarshop.biz,1
safetyads2018.000webhostapp.com,1
nbcahomes.com,1
w1.sahajcare.org,1
enligne.authentifications.e-carste.com,1
tsbbank.co.nz,0
isignal.ir,0
blogdoluizpereira.blogspot.com,0
efectivale.com.mx,0
apps1000020.my1.ru,1
get-messages.dns-cloud.net,1
back.ro,0
manage-payment-topupgames6.com,1
postgenovaonline.com,0
millinium.ey.r.appspot.com,1
www.cancellation-removing.com,1
optivasecurity.000webhostapp.com,1
lexstonesolicitors.com,1
crosscountry-movers.com,1
elidotcloud.com,0
sevenspark.com,0
managermy-acscc-amaizone.com,1
newaccountmembershipreminder.com,1
ceramizer.sk,0
ceciliagessa.com,0
jostle.us,0
nemes.eu,0
virtualkey.co,0
flyglobalcard.com,1
gs1hk.org,0
zeleziarstvoplus.sk,0
minecraftch.ru,0
autolikarnya.com.ua,1
masterempresas.com.br,1
actksa.com,0
hocuscrocus.com.au,1
bitshares.com,0
liverdiseasesurvivors.com,1
youandco.com.au,0
trademissionmgt.com,1
tropicaleurasialtd.com,1
healthua.com,0
minzdravkk.ru,0
armaninofoods.com,1
ydvofyksjshwtpkdmipunhbsfn-dot-gleowayel400503.uc.r.appspot.com,1
info-help.hol.es,1
redirect-expedia.it,1
ivalidation-manage-secunder-forget.tk,1
amazon.de.16-konto-oea-amazon-8mk.ru,1
j840525.myjino.ru,1
ib.absa.co.za.absa-online.login.jsp.zarmobilefx.cf,1
lt4x4.de,0
sinaiurgentcare.com,0
rideordie.ga,1
borderindoorhockey.com.au,0
annuitybroker.ca,1
screamsoferida.com,1
regisconfrimfanpage766.confrimsuportfanpage9888.tk,1
big4restaurant.com,0
newreflectionssalon.com,0
sl.se,0
nzgwwfqpdiauhryqhzzlergvsmsusfbaffvj-dot-gl494903049.wl.r.appspot.com,1
securelogin.smile-surgical.co.uk,1
linecm.cn,1
upgreadedsdta.online,1
websquadinc.com,1
parkingboss.com,0
ethereumwin.in,1
safdesign.it,0
heathlyforlife.com,0
dropboxfile.news24x7.com.au,1
client.spalot.com,1
sugarindustry.info,0
drinksomecoffee.com,1
megaprolink.com,1
mapademexico.com.mx,0
paradisusmedicalcenter.com,1
endeavorlc.net,1
digitallifestyle.info,0
tripletechsoft.org,0
questoesescolares.com,0
chase.com.us.talkshatel.ir,1
credit-agricole.dhdkuepj.beget.tech,1
test.login.xn--lockchain-zy5d.com,1
youtubt.com,0
apmcunjha.com,1
owennikola.temp.swtest.ru,1
office-facebook-security-team2.16mb.com,1
tokogrosirindonesia.com,1
company.aozora.nagoya,1
recovery-help-centre02032018.000webhostapp.com,1
mastoon.ir,0
chefmarket.ru,0
myetherwallet-swab.space,1
welinkservic.moonfruit.com,1
microsoft-supportus.xyz,1
pc1restore.com,1
sqfadsde.com,1
thavmapub.com,0
invoice003.000webhostapp.com,1
asfsdf.ivertiipolska.com.pl,1
impermeabilizacionespro.es,1
lantaphuketferry.com,1
xvedios.com,0
foxriverchristian.org,0
d3s23f45gh7j8k8cd98cd76jh5gf4d5.000webhostapp.com,1
privavi-basic2018.000webhostapp.com,1
lockdoctorlv.com,1
blooberfoo.ml,1
eibach.com,0
cabin.om.to,1
diazduque.com,1
altaiclub.com,0
caixabancserviciocliente.link,1
opentalks.ai,0
mrksxajglmtztmsnfgckqmhnpm-dot-gleowayel400503.uc.r.appspot.com,1
kokolokohacking.webcindario.com,1
wtwetwerq.ml,1
emotional.nut.cc,1
lingea.sk,0
naarene.com,0
studyzone4u.com,0
helio.app,0
reyestaxservices.com,1
touchmidipedal.se,1
qucnmumrraooqggjsdpontlkhj-dot-gleowayel400503.uc.r.appspot.com,1
cfll.in,1
shortletnigeria.ng,1
thkiqbudhxdwgipgmuwinkbpje-dot-gleowayel400503.uc.r.appspot.com,1
finland.org.ru,0
pdftowordconverteronline.com,0
erwvcgewx.square7.ch,1
texturemate.com,0
letalkshowstephanois.fr,1
agreement4.gdmachinery.net,1
yapikredi-worldcard.com,1
logn-pdf-online.com,1
npaenterprise.com,0
nandaanbird.ga,1
armstrongflooring.mobi,1
turborender.com,0
rossiyaairlines.com,0
celinnaya.kz,1
busmap.vn,0
rolex.com,0
beltbonusandreview.com,1
proektrazvitie.ru,1
polyv.net,0
acepaper.co.ke,1
chitiandsandes.gq,1
pemclub.com,1
mimi.hu,0
markkavanagh.com,1
boni2.acsdrctverlosch1.com,1
durencelaw.us,1
fabresourcesinc.com,1
joingrub-bokebgrub.000webhostapp.com,1
myicloud-solution.com,1
ronjaapplegallery.net16.net,1
peitzteile.de,0
testfuchs.com,0
www.battle-wowmail-us.com,1
servicepaaypall-cnt-br.umbler.net,1
hardydiagnostics.com,0
fbsystemrecovery24.000webhostapp.com,1
drmblee.myjino.ru,1
auladelamaestralaura.blogspot.com,0
dunglas.fr,0
tanlaonline.com,1
slovenskyali.sk,0
akhilbhartiyejainmahasabha.in,1
addiafortcnewtionhcmai.com,1
igrosauto.lv,0
geografos.com.br,0
blissiq.com,1
bnp-bk.000webhostapp.com,1
hzgatdfxkdcobgpxfblcgvrstn-dot-gloff849483.uk.r.appspot.com,1
globaljobcareers.com,0
mbqyqeoawwqjifdevuvzctexpv-dot-gloff849483.uk.r.appspot.com,1
sptl.spb.ru,0
iddesignuae.com,0
efb.dk,0
zeldeo.com,0
amritaraichand.com,1
a-zk9services.co.uk,1
raute.de,0
simulare.com.br,0
skybusinesscentres.com,0
anant-e-rickshaw.com,1
revuetechniqueauto.fr,0
volaya.github.io,0
dpstreaming.live,0
digitalmuladi.com,1
diet-land.info,1
sturdeephotography.com,1
masuk-lagi.000webhostapp.com,1
shkolniku.com,0
econocom-sharepoint.com,1
sp68.fr,0
medicalexpress.ru,0
design.mangoxl.com,1
cis.edu.sg,0
e3melbusiness.com,0
cr-mufg-card--jp.online,1
bonitosiliconvalley.com,0
armadilhafinal.blogspot.com,0
calicutmis.com,1
agromilenio.pt,1
venom.com,0
ultimatetennisstatistics.com,0
fb-next-security.rumahweb.org,1
azerbal.ga,1
dsmpartnership.com,0
rodrigofontoura.com.br,1
apeelingstudios.com,1
prima-f.de,1
mariowiki.com,0
dolphincoveja.com,0
es-la-denuncia-inicio-sesion.000webhostapp.com,1
deltaelectricac.com,1
pronomtech.com,1
fattoadfarm.com,0
egginselectrical.com.au,1
titleonecorp.com,0
bfh.ch,0
myqwgnjxmnvh.com,1
ludilabel.it,0
miscaros.cm-fundao.pt,1
scramlotts.org,1
fionamodel.com,0
secure8.recovery-fanpagee.ml,1
graphic-design-2016.ru,1
billmscurlrev.com,0
sareekart.in,1
paypal.account.activity.id73165.mdnfgs.com,1
tonikasia.com,1
sgklotzscheschwimmen.de,0
sportsbookreview.com,0
anonymouslegion809.000webhostapp.com,1
imrankhan.web.pk,1
kfitz.info,0
elblogdequintoeuropa.wordpress.com,0
signin.amazon.co.uk-prime.form-unsuscribe.id-5560.naturalsoap.com.au,1
hindihelpguru.com,0
ijeojoq.com,1
novitrine.com.br,0
applelcloud-support.com,1
line-xpress.com,1
instagram-tick.servehttp.com,1
printomat.ru,0
lennysdeals.com,1
poloppo.net,0
caav.mx,0
oplata360.pl,1
ahmedabadcabs.in,1
designdapur.com,1
luckyelephantthai.com,1
podkeirosds.com,1
arthousechicago.com,0
jiayuins.com,1
sneakerfactory.net,0
cc7639ede69787fdaa67654853afc28e-dot-dbenitonline.ey.r.appspot.com,1
tsdxcvhj.co.vu,1
villesaintdenis.eu,0
tractiontiresusa.com,1
myptccash.com,1
guibranda.com,1
loginr.bbestilocadastro.net,1
customer-verification-center.info,1
notifications-team2017.000webhostapp.com,1
olga.ro,0
malditoinsolente.com,0
cililianbt.org,0
agungberbagi.id,1
crtcet-yoped.tk,1
socialfy.pw,0
koyarzar1.blogspot.com,0
interweb-billing9.com,1
self-balanced-compu.000webhostapp.com,1
filosur.com.ar,0
kalkanpsikoloji.com,1
confirm-wf.info,1
faschooler.id,1
vashagotivochka.ua,0
newfoxproperties.co.ke,1
crazybanana.com.hk,0
runawaythelabel.com,0
fafjkfada.eu,1
xfacesbook.com,1
budileva.ru,1
flowerfun.net,0
fxsolutionspty.com,1
management-user-info.ca,1
iu54ere.for-more.biz,1
bitconnect.co,0
linfen.gov.cn,0
re-ent.com,1
netflix.verfiy-your-information.com,1
alwayshearts.com,0
secure01chasewebauthdashboard.electoralshock.com,1
internetjock.com,0
nvsuhanova.ru,1
bjik.ru,0
supporty7.regis-fanpageee-confirm.ga,1
ingredient.gq,1
diskurs.az,0
cfp0pedfeuseroclien.ts.r.appspot.com,1
freedombreeder.com,0
exponential.io,0
soberweb.com,0
identity-upgrade.000webhostapp.com,1
warrning-fanpa9e2.securittty4.ml,1
tcs.nsw.edu.au,0
islerofitness.com,1
notiosevoikos.blogspot.com,0
akfishingforum.com,0
setingssecure.xyz,1
pou-pie-osa.com,1
fex.net,0
edipsaat.com,0
distantbold.com,1
myeatherwalletr.com,1
postesecurelogin.posta.it.porcmistret.for-our.info,1
tomdispatch.com,0
plslogistics.com,0
chukai-petroleum.000webhostapp.com,1
anysoftwaretools.com,0
signin.eby.de.cjwnnzhk73dsrcj.civpro.co.za,1
uqsport.com.au,0
settings-account.store.apple.com-account.store.apple.it.inaitt.com,1
louisfitzgerald.com,0
wsxzsify4.club,1
j603660.myjino.ru,1
cscs.ng,0
chugokugoscript.net,0
hoyanunciosgratis.com,1
anjqzuxhwiikcpfbpqysnqlkcr-dot-gleowayel400503.uc.r.appspot.com,1
xkpack.com,0
swirlingmendoza.com,0
norberthaering.de,0
fcscmjaazp.harrisdentalsolutions.com,1
fully.com,0
microtransaction.zone,0
claytonfurnitureinc.com,0
nordgarage.ro,0
wordsonalimb.com,0
mind.org.hk,0
norbar.com,0
dbs-237687635.000webhostapp.com,1
conceptsinwoodwork.com,1
itworldsol.com,1
qorrs.saqibsiddiqui.com,1
fbsystemunblckpage.co.nf,1
17567525724242400047ss7844577id40004546465465340522.cufflaw.com,1
tmfconnect.com,0
bhawnabhanottgallery.com,1
mississippirobotics.com,1
lenta-big.icu,1
securelogin.paypal.it.webapps.mpp.home.autenticazione.cfrsfp8hcpkwdzsetpo8vir0wi1t64yyfq5knbn4ckw231kifi4nz3a9st5m.jafinafara.for-our.info,1
data-service-de.info,1
serenitydentalcenter.com,1
jytdjdj.co.uk,1
bodymindsoulexpo.com.au,1
aguskrisnoblog.wordpress.com,0
numbeona.ga,1
secure-account-paypal.com-servive-customer-online.secure-includes-information-personal.signup.walkincareers.com,1
thonhoan.com,1
neydegukkiatetoiccom.000webhostapp.com,1
akunstfanpageee.plischeksfanpage.ga,1
go-harrml.tk,1
vip-computer.com,1
acronis-com-dot-gl494903049.wl.r.appspot.com,1
fgp.org.br,0
tabelionatofigueiredo.com,0
ccola353.000webhostapp.com,1
fgiggsgb.uk,1
sheekstudio.co,1
zu.ru,0
rthk.org.hk,0
sades.cc,0
foserv.ro,0
tuw.org,0
elijahpies.com.sg,1
energysecuritycouncil.org,0
documentoeletronico.com.br,0
20200903221833-dot-s2pe7ed9y.rj.r.appspot.com,1
account-web.com,1
jmcdesigngrafico.blogspot.com,0
topelcom.gr,0
secure-checkpoint.ga,1
onlinebanking-updated-bankofamerica.id090037566.com,1
wrbmbmuejfbxkfdrfkelmhblgr-dot-gleowayel400503.uc.r.appspot.com,1
atajitos.com,0
mercolinvestment.com,1
leeclerk.org,0
falcaobatidos.com.br,1
amazon.de.neueagb.com,1
cidvale.com.br,1
leparfum.hu,0
javabeginnerstutorial.com,0
ecoheating.be,0
pmckushtia.edu.bd,1
musical-in.woodwind.recorder.offer-dll-items.com,1
tjmama.com,0
vetapteka1.ru,0
eqcytxnslsfjzhgcnszewjyvwk-dot-gleowayel400503.uc.r.appspot.com,1
fightingirl.com,0
alibabbaa.bugs3.com,1
amazx.org,1
advisorclient.com,0
kingnetselect.com.tw,0
whatdosquirrelseat.net,1
bibliotecaspublicas.es,0
bivatek.com,1
telepost.me,0
groupmediacontact.com,0
fairdealenterprises.net,1
theporporbooksblog.blogspot.com,0
apimo.pro,0
affordablehousingonline.com,0
icloudfounds.com,1
purserslocker.co.uk,0
kijods.000webhostapp.com,1
labouronline.co.in,1
econocom.de,0
bigmind.info,1
revzone.us,0
rrbsi.ro,0
fixed-matches.co.ke,1
chsn.edu.bd,1
serviceswellness.com,1
nmgessp9fqgvtsjgifzb.mbservicesyorkshire.co.uk,1
giftsforyou.online,1
coubtovideo.com,0
gopaltea.co.in,1
packdememes.com.br,0
crossfitnorthtribe.com,0
thestingyvegan.com,0
starrealtymaitland.com.au,0
olimp.kz,0
clienteskof.mx,0
trexwp.com,0
ijeti.imeti.org,1
ccvoices.000webhostapp.com,1
letgoletgod.com.au,1
sicredi2.net,1
slamjapan.com,0
blogmujeres.com,0
beauty-mariagruber.de,1
kennaxval.tumblr.com,0
ingless.pl,0
uncleoscar.com,1
adriaservices.com,1
1raintree.com,0
yves10.square7.ch,1
yesinglese.com,0
sonaliaansh.net,1
sertepro.com.ve,1
kwaset.com,1
foundationprogramme.nhs.uk,0
ziraat-mobil-giris.com,1
hansacademy.gm,1
laxmicarpentry.com,1
update.com.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a25546546105456405423054545405785645645645.destinytowealth.com,1
eko-styk.pl,1
al-banatbordir.co.id,1
abcteach.com,0
foreverdivine.com.au,1
